CMF_30x model,"torch.Size([2048, 1320])","torch.Size([256, 1320])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([1320, 256])",torch.Size([1320]),
CMF_30x model,"torch.Size([2048, 1320])","torch.Size([128, 1320])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 1320])","torch.Size([640, 1320])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([256, 360])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([360, 256])",torch.Size([360]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([128, 360])",torch.Size([128]),
CMF_30x model,"torch.Size([2048, 360])","torch.Size([640, 360])",torch.Size([640]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([32, 628])",torch.Size([32]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([256, 10240])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([12560, 256])",torch.Size([12560]),
CMF_30x model,"torch.Size([2048, 10240])","torch.Size([256, 10240])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([6400, 256])",torch.Size([6400]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([10, 628])",torch.Size([10]),
CMF_30x model,"torch.Size([2048, 320, 628])","torch.Size([15, 628])",torch.Size([15]),
CMF_30x model,"torch.Size([2048, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([9420, 256])",torch.Size([9420]),
CMF_30x model,"torch.Size([2048, 4800])","torch.Size([256, 4800])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([4800, 256])",torch.Size([4800]),
CMF_30x model,"torch.Size([2048, 2500])","torch.Size([1024, 2500])",torch.Size([1024]),
CMF_30x model,"torch.Size([2048, 3200])","torch.Size([256, 3200])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 256])","torch.Size([256, 256])",torch.Size([256]),
CMF_30x model,"torch.Size([2048, 1478])","torch.Size([256, 1478])",torch.Size([256]),
